id,genus-name,genus-qid,genus-qid-url,genus-ipni-id,genus-ipni-id-url,genus-wfo-id,genus-wfo-id-url,genus-wfo-status,genus-powo-status,author-std-abbreviation,author1-qid,author2-qid,author3-qid,author4-qid,author5-qid,author1-qid-url,author2-qid-url,author3-qid-url,author4-qid-url,author5-qid-url,author-country,author-gender,author-female-flag,author-count,protologue-reference,protologue-pub-year,family-name-wfo,eponymy-derived-indirectly,eponymy-name,eponymy-count,eponymy-yob,eponymy-yod,eponymy-lifespan,eponymy-occupation,eponymy-author-relationship,eponymy-is-real,eponymy-is-mythical,eponymy-country,eponymy1-qid,eponymy2-qid,eponymy1-qid-url,eponymy2-qid-url,protologue-url,protologue-eponymy-stated,protologue-dedication-text,eponymy-wikipedia-url,eponymy-bionomia-url
412,Kinghamia,Q5802565,http://www.wikidata.org/entity/Q5802565,925122-1,https://www.ipni.org/n/925122-1,wfo-4000020013,https://list.worldfloraonline.org/wfo-4000020013,Accepted,accepted,C.Jeffrey,Q1065059,,,,,http://www.wikidata.org/entity/Q1065059,,,,,UK,M,0,1,Kew Bull. 43(2): 274 (1988),1988,Asteraceae,0,Diana Louise Kingham,1,1952,unknown,"b. 1952?, fl. 1976",botanist,,1,0,UK,Q106908701,,http://www.wikidata.org/entity/Q106908701,,https://doi.org/10.2307/4113734,0,"Not explained in original publication, but Kingham 1976 publication mentioned several times",No English Wikipedia article,Not in Bionomia
413,Klugia,Q87156081,http://www.wikidata.org/entity/Q87156081,17078-1,https://www.ipni.org/n/17078-1,wfo-4000020080,https://list.worldfloraonline.org/wfo-4000020080,Synonym of Rhynchoglossum Blume,synonym of Rhynchoglossum Blume,Schltdl.,Q62826,,,,,http://www.wikidata.org/entity/Q62826,,,,,Germany,M,0,1,Linnaea 8: 249 (1833),1833,Gesneriaceae,0,"Ida Amalie Henriette Schlechtendal, née Klug & Friedrich Klug",2,1804,1884,1804–1884,unknown,"wife of author, Dietrich von Schlechtendal",1,0,Germany,Q108421581,,http://www.wikidata.org/entity/Q108421581,,https://www.biodiversitylibrary.org/page/99141,1,"Plantam teneram gracilem γλαυχωπον dilectissimae in honorem diximus uxoris e gente Klug patrisque ejus celeberrimi entomologi Fr. Klug Med. Dr., Prof. extr., Musei zoologici dir. secund., consil. med. int., Eq. etc.",No English Wikipedia article,Not in Bionomia
414,Knorringia,Q15928062,http://www.wikidata.org/entity/Q15928062,925350-1,https://www.ipni.org/n/925350-1,wfo-4000020096,https://list.worldfloraonline.org/wfo-4000020096,Accepted,accepted,(Czukav.) Tzvelev,Q15974682,Q4503394,,,,http://www.wikidata.org/entity/Q15974682,http://www.wikidata.org/entity/Q4503394,,,,Russia,F,1,1,Novosti Sist. Vyssh. Rast. 24: 76 (1987),1987,Polygonaceae,1,Olga Knorring,1,1887,1978,1887–1978,botanist,,1,0,Russia,Q3350425,,http://www.wikidata.org/entity/Q3350425,,,1,"Named for Polygonum sect. Knorringia Czukav. - Novosti Sistematiki Vysshchikh Rastenii 3: 93. 1966. [Translation: We consider it correct to separate these into an independent section, named Knorringia by us, to honour the indefatigable explorer [feminine version of the noun] of the central Asian flora O. E. Knorring-Neustrueva""]""",https://en.wikipedia.org/wiki/Olga_Knorring,https://bionomia.net/Q3350425
415,Kohlrauschia,Q30523960,http://www.wikidata.org/entity/Q30523960,6321-1,https://www.ipni.org/n/6321-1,wfo-4000020136,https://list.worldfloraonline.org/wfo-4000020136,Synonym of Petrorhagia Link.,synonym of Petrorhagia (Ser. ex DC.) Link,Kunth,Q77074,,,,,http://www.wikidata.org/entity/Q77074,,,,,Germany,M,0,1,Fl. Berol. 1: 108 (1838),1838,Caryophyllaceae,0,Henriette Kohlrausch,1,1781,1842,1781–1842,"botanist, chronicler",,1,0,Germany,Q68312297,,http://www.wikidata.org/entity/Q68312297,,https://www.biodiversitylibrary.org/page/6052122,1,"Genus dicatum in honorem studiosissimae matronae H. Kohlrausch e gente Eichmanniana, quae scientias naturales praesertim vero botanicen feliciter colit atque de plantis regionis nostrae subtiles colligit observationes.",No English Wikipedia article,Not in Bionomia
416,Kovalevskiella,Q16079047,http://www.wikidata.org/entity/Q16079047,986159-1,https://www.ipni.org/n/986159-1,wfo-4000020196,https://list.worldfloraonline.org/wfo-4000020196,Unplaced,synonym of Cicerbita Wallr.,Kamelin,Q3446773,,,,,http://www.wikidata.org/entity/Q3446773,,,,,Russia,M,0,1,Opred. Rast. Sred. Azii 10: 628 (1993),1993,Asteraceae,0,Sofja S. Kovalevskaja [Sofya Kovalévskaya],1,1929,1987,1929–1987,"botanist, natural scientist, botanical collector",,1,0,Russia,Q9078569,,http://www.wikidata.org/entity/Q9078569,,https://vdoc.pub/download/10-compositae-etc-1993-869465i40qm0,1,"Nomen dedi in memoriam beatae S.S. Kovalevska, redactoris Conspectus nostri praeclari, quae antea Ligulifloras, Anthemideasque species multas detexit.",No English Wikipedia article,https://bionomia.net/Q9078569
417,Lacaena,Q2673830,http://www.wikidata.org/entity/Q2673830,29791-1,https://www.ipni.org/n/29791-1,wfo-4000020338,https://list.worldfloraonline.org/wfo-4000020338,Accepted,accepted,Lindl.,Q378629,,,,,http://www.wikidata.org/entity/Q378629,,,,,UK,M,0,1,Edwards's Bot. Reg. 29(Misc.): 68 (1843),1843,Orchidaceae,0,Helen of Troy,1,,,n/a,mythological figure (Greek mythology),,0,1,,Q164061,,http://www.wikidata.org/entity/Q164061,,https://www.biodiversitylibrary.org/page/242552,0,Not explained in original publication,https://en.wikipedia.org/wiki/Helen_of_Troy,Mythical person
418,Lacroixia,Q42937803,http://www.wikidata.org/entity/Q42937803,20012028-1,https://www.ipni.org/n/20012028-1,wfo-4000020389,https://list.worldfloraonline.org/wfo-4000020389,Synonym of Dinklageella Mansf.,synonym of Dinklageella Mansf.,Szlach.,Q2624334,,,,,http://www.wikidata.org/entity/Q2624334,,,,,Poland,M,0,1,Ann. Bot. Fenn. 40(1): 69 (2003),2003,Orchidaceae,0,Isobyl Florence la Croix,1,1933,current,1933–current,botanist,,1,0,UK,Q1880925,,http://www.wikidata.org/entity/Q1880925,,,1,"In honour of Mrs. Isobyl La Croix, the author of Monumental Orchids of Malawi.",No English Wikipedia article,Not in Bionomia
419,Laelia,Q133101,http://www.wikidata.org/entity/Q133101,325605-2,https://www.ipni.org/n/325605-2,wfo-4000020408,https://list.worldfloraonline.org/wfo-4000020408,Accepted,accepted,Lindl.,Q378629,,,,,http://www.wikidata.org/entity/Q378629,,,,,UK,M,0,1,Gen. Sp. Orchid. Pl. 96: 115 (1831),1831,Orchidaceae,0,Laelia,1,unknown,64,unknown–64 CE,vestal virgin of Ancient Rome,,1,0,Ancient Rome,Q108208756,,http://www.wikidata.org/entity/Q108208756,,https://www.biodiversitylibrary.org/page/393377,0,Not explained in original publication,No English Wikipedia article,Not in Bionomia
420,Laeliopsis,Q10315537,http://www.wikidata.org/entity/Q10315537,30048759-2,https://www.ipni.org/n/30048759-2,wfo-4000020411,https://list.worldfloraonline.org/wfo-4000020411,Synonym of Broughtonia R.Br.,synonym of Broughtonia R.Br.,Lindl. & Paxton,Q378629,Q318372,,,,http://www.wikidata.org/entity/Q378629,http://www.wikidata.org/entity/Q318372,,,,"UK, UK",MM,0,2,Paxton's Fl. Gard. 3: 155 (1853),1853,Orchidaceae,1,Laelia,1,unknown,64,unknown–64 CE,vestal virgin of Ancient Rome,,1,0,Ancient Rome,Q108208756,,http://www.wikidata.org/entity/Q108208756,,https://www.biodiversitylibrary.org/page/11161317,0,Not explained in original publication,No English Wikipedia article,Not in Bionomia
421,Lakshmia,Q108208451,http://www.wikidata.org/entity/Q108208451,77107241-1,https://www.ipni.org/n/77107241-1,wfo-4000020472,https://list.worldfloraonline.org/wfo-4000020472,Synonym of Hemisorghum C.E.Hubb.,synonym of Hemisorghum C.E.Hubb.,Veldkamp,Q4106131,,,,,http://www.wikidata.org/entity/Q4106131,,,,,Netherlands,M,0,1,Rheedea 18(2): 81 (-84) (2008),2008,Poaceae,0,Lakshmi,1,,,n/a,"goddess (Hindu goddess of wealth, love, and prosperity)",,0,1,,Q131443,,http://www.wikidata.org/entity/Q131443,,,1,"Lakshmi is the Hindu Goddess of beauty, charm, food, good fortune, grace, loveliness, prosperity, splendour, wealth and many other positive things. Although Her flower is the Lotus, perhaps She will be pleased with this humble grass.",https://en.wikipedia.org/wiki/Lakshmi,Mythical person
422,Lalage,Q87177926,http://www.wikidata.org/entity/Q87177926,22734-1,https://www.ipni.org/n/22734-1,wfo-4000020473,https://list.worldfloraonline.org/wfo-4000020473,Synonym of Bossiaea Vent.,synonym of Bossiaea Vent.,Lindl.,Q378629,,,,,http://www.wikidata.org/entity/Q378629,,,,,UK,M,0,1,Edwards's Bot. Reg. 20: t. 1722 (1834),1834,Fabaceae,0,Lalage,1,,,n/a,literary character in Horace's poetry,,0,1,,Q111846070,,http://www.wikidata.org/entity/Q111846070,,https://www.biodiversitylibrary.org/page/239917,1,"May we be permitted to apply to this gay and lively-looking plant the name of a laughing witty dame, who has been immortalized by the poetry of Horace?",No English Wikipedia article,Mythical person
423,Lamium,Q146675,http://www.wikidata.org/entity/Q146675,30027405-2,https://www.ipni.org/n/30027405-2,wfo-4000020496,https://list.worldfloraonline.org/wfo-4000020496,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Sp. Pl. 2: 579 (1753),1753,Lamiaceae,0,Lamia,1,,,n/a,mythological figure,,0,1,,Q200073,,http://www.wikidata.org/entity/Q200073,,https://www.biodiversitylibrary.org/page/358600,0,Not explained in original publication,https://en.wikipedia.org/wiki/Lamia,Mythical person
424,Lapageria,Q17457570,http://www.wikidata.org/entity/Q17457570,24417-1,https://www.ipni.org/n/24417-1,wfo-4000020576,https://list.worldfloraonline.org/wfo-4000020576,Accepted,accepted,Ruiz & Pav.,Q733976,Q332058,,,,http://www.wikidata.org/entity/Q733976,http://www.wikidata.org/entity/Q332058,,,,"Spain, Spain",MM,0,2,"Fl. Peruv. [Ruiz & Pavon] 3: 64, t. 297 (1802)",1802,Philesiaceae,0,Joséphine de Beauharnais,1,1763,1814,1763–1814,"royalty (Empress of the French, first wife of Napoleon), art collector, drawer",,1,0,France,Q171480,,http://www.wikidata.org/entity/Q171480,,https://www.biodiversitylibrary.org/page/674779,1,"Genus dicatum Josephae Lapageriae Lectissimae feminae, Napoleonis Bonaparte uxori dignissimae, Botanices et Naturalis Historiae Fautrici egregiae.",https://en.wikipedia.org/wiki/Empress_Jos%C3%A9phine,Not in Bionomia
425,Lapiedra,Q10316281,http://www.wikidata.org/entity/Q10316281,1518-1,https://www.ipni.org/n/1518-1,wfo-4000020586,https://list.worldfloraonline.org/wfo-4000020586,Accepted,accepted,Lag.,Q891966,,,,,http://www.wikidata.org/entity/Q891966,,,,,Spain,M,0,1,Gen. Sp. Pl. [Lagasca] 14 (1816),1816,Amaryllidaceae,0,"Maria Josefa Martínez, née La Piedra",1,1775,1858,1775–1858,"botanist, translator",,1,0,Spain,Q106864938,,http://www.wikidata.org/entity/Q106864938,,https://bibdigital.rjb.csic.es/viewer/9548/?offset=#page=23&viewer=picture&o=bookmark&n=0&q= (BHL scanning request),0,Not explained in original publication,No English Wikipedia article,Not in Bionomia
426,Lasthenia,Q614059,http://www.wikidata.org/entity/Q614059,9680-1,https://www.ipni.org/n/9680-1,wfo-4000020701,https://list.worldfloraonline.org/wfo-4000020701,Accepted,accepted,Cass.,Q958431,,,,,http://www.wikidata.org/entity/Q958431,,,,,France,M,0,1,Opusc. 3: 88 (1834),1834,Asteraceae,0,Lasthenia of Mantinea,1,unknown,unknown,4th century BCE,philosopher (one of Plato's female students),,1,0,Greece,Q288467,,http://www.wikidata.org/entity/Q288467,,https://gallica.bnf.fr/ark:/12148/bpt6k97353x/f125.item (BHL scanning request),1,"Je crois donc pouvoir proposer le nouveau genre Lasthemia, dont le nom rappelle celui d'une femme célèbre, disciple de Platon [...]",https://en.wikipedia.org/wiki/Lastheneia_of_Mantinea,Not in Bionomia
427,Latouchea,Q5409754,http://www.wikidata.org/entity/Q5409754,16611-1,https://www.ipni.org/n/16611-1,wfo-4000020728,https://list.worldfloraonline.org/wfo-4000020728,Accepted,accepted,Franch.,Q377208,,,,,http://www.wikidata.org/entity/Q377208,,,,,France,M,0,1,Bull. Soc. Bot. France 46: 212 (1899),1899,Gentianaceae,0,"Caroline La Touche, née Dawson-Focken & John David Digues La Touche",2,1871,1945,1871–1945,wife and collecting partner of John David Digues La Touche,,1,0,Ireland,Q115932778,,http://www.wikidata.org/entity/Q115932778,,https://www.biodiversitylibrary.org/page/320041,1,"On a collection of plants brought together in the Fokein, by M. and Mme. de la Touche, determined by MM. Finet (Orchids) and Franchet [...] Mr. and Mrs. de la Touche have particularly explored the northernmost part of the high mountains that bound the province of Fokien to the northwest [...] A new genus and six unpublished species have been found in this collection [...] The new genus, Latouchea, belongs to the Gentianaceae. [p. 202, about 10 pages before the genus description]",No English Wikipedia article,https://bionomia.net/Q115932778
428,Laureola,Q108207240,http://www.wikidata.org/entity/Q108207240,39274-1,https://www.ipni.org/n/39274-1,wfo-4000020750,https://list.worldfloraonline.org/wfo-4000020750,Synonym of Daphne L.,synonym of Daphne Tourn. ex L.,Hill,Q510400,,,,,http://www.wikidata.org/entity/Q510400,,,,,UK,M,0,1,Brit. Herb.: 519 (1756),1756,Thymelaeaceae,1,Daphne,1,,,n/a,mythological figure,,0,1,,Q194015,,http://www.wikidata.org/entity/Q194015,,https://www.biodiversitylibrary.org/page/34898671,0,Not explained in original publication,https://en.wikipedia.org/wiki/Daphne,Mythical person
429,Laureola,Q108207112,http://www.wikidata.org/entity/Q108207112,35798-1,https://www.ipni.org/n/35798-1,wfo-4100003091,https://list.worldfloraonline.org/wfo-4100003091,Synonym of Skimmia Thunb.,synonym of Skimmia Thunb.,M.Roem.,Q3440362,,,,,http://www.wikidata.org/entity/Q3440362,,,,,Germany,M,0,1,Syn. Hesper.: 74 (1846),1846,Rutaceae,1,Daphne,1,,,n/a,mythological figure,,0,1,,Q194015,,http://www.wikidata.org/entity/Q194015,,https://www.biodiversitylibrary.org/page/33501418,1,Nomen a similitudine cum Daphne Laureola derivatum.,https://en.wikipedia.org/wiki/Daphne,Mythical person
430,Laurophyllus,Q9020883,http://www.wikidata.org/entity/Q9020883,1834-1,https://www.ipni.org/n/1834-1,wfo-4000020756,https://list.worldfloraonline.org/wfo-4000020756,Accepted,accepted,Thunb.,Q39658,,,,,http://www.wikidata.org/entity/Q39658,,,,,Sweden,M,0,1,Nov. Gen. Pl. [Thunberg] 6: 104 (1792),1792,Anacardiaceae,0,Daphne,1,,,n/a,mythological figure,,0,1,,Q194015,,http://www.wikidata.org/entity/Q194015,,https://www.biodiversitylibrary.org/page/46015380,0,Not explained in original publication,https://en.wikipedia.org/wiki/Daphne,Mythical person
431,Leda,Q87156821,http://www.wikidata.org/entity/Q87156821,696-1,https://www.ipni.org/n/696-1,wfo-4000020858,https://list.worldfloraonline.org/wfo-4000020858,Synonym of Isoglossa Oerst.,synonym of Isoglossa Oerst.,C.B.Clarke,Q2659116,,,,,http://www.wikidata.org/entity/Q2659116,,,,,UK,M,0,1,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 74(3): 690 (1908)",1908,Acanthaceae,0,Leda,1,,,n/a,mythological figure (Greek mythology),,0,1,,Q182019,,http://www.wikidata.org/entity/Q182019,,https://www.biodiversitylibrary.org/page/33791136,0,Not explained in original publication,https://en.wikipedia.org/wiki/Leda_(mythology),Mythical person
432,Legendrea,Q87255474,http://www.wikidata.org/entity/Q87255474,11913-1,https://www.ipni.org/n/11913-1,wfo-4000020883,https://list.worldfloraonline.org/wfo-4000020883,Synonym of Ipomoea L.,synonym of Ipomoea L.,Webb & Berthel.,Q1113837,Q204261,,,,http://www.wikidata.org/entity/Q1113837,http://www.wikidata.org/entity/Q204261,,,,"UK, France",MM,0,2,Hist. Nat. Iles Canaries (Phytogr.) 3: 26 (1844),1844,Convolvulaceae,0,Fannie Spach,1,unknown,unknown,unknown (fl. 1842–1857),"botanical illustrator, wife of botanist Édouard Spach",illustrator of the author's publications,1,0,France,Q108205703,,http://www.wikidata.org/entity/Q108205703,,https://www.biodiversitylibrary.org/page/41422610,1,"Nomen fecimus in honorem dominae Fanniae Legendre nunc Spach, pictricis egregiae, quae jam à principio operam nostram, maritique, aliasque quamplures iconibus perpulchris doctisque ornavit.",No English Wikipedia article,Not in Bionomia
433,Legouixia,Q108205556,http://www.wikidata.org/entity/Q108205556,2405-1,https://www.ipni.org/n/2405-1,wfo-4000020889,https://list.worldfloraonline.org/wfo-4000020889,Synonym of Epigynum Wight,synonym of Epigynum Wight,Van Heurck & Müll.Arg.,Q5894416,Q2504914,,,,http://www.wikidata.org/entity/Q5894416,http://www.wikidata.org/entity/Q2504914,,,,"Belgium, Switzerland",MM,0,2,Observ. Bot. (Van Heurck) 145 (1871),1871,Apocynaceae,0,Mélitte Lenormand,1,1810,unknown,c. 1810–unknown,botanical collector,,1,0,France,Q108205403,,http://www.wikidata.org/entity/Q108205403,,https://www.biodiversitylibrary.org/page/52937102,1,"Nous dédions ce genre à Madame René Lenormand, née Legouix, zélée botaniste, et qui en repandant depuis d'un quart de siècle des milliers des plantes précieuses dans toutes les grandes collection de l'Europe, a bien mérité la reconnaissance des botanistes.",No English Wikipedia article,https://bionomia.net/Q108205403
434,Leopoldinia,Q594506,http://www.wikidata.org/entity/Q594506,31316-1,https://www.ipni.org/n/31316-1,wfo-4000021042,https://list.worldfloraonline.org/wfo-4000021042,Accepted,accepted,Mart.,Q77131,,,,,http://www.wikidata.org/entity/Q77131,,,,,Germany,M,0,1,Hist. Nat. Palm. 2: 58 (1824),1824,Arecaceae,0,Maria Leopoldina of Austria,1,1797,1826,1797–1826,Queen consort of Portugal and Empress consort of Brazil,,1,0,"Austria, Portugal, Brazil",Q84239,,http://www.wikidata.org/entity/Q84239,,https://www.biodiversitylibrary.org/page/281753,1,"Nomine venerabilis Principis Augustissimae Josephae Carolinae Leopoldinae, Archiducis Austriae, quae, Brasiliae decus, splendor, deliciae, solium transatlanticum tenebat, hoc genus appellavimus.",https://en.wikipedia.org/wiki/Maria_Leopoldina_of_Austria,Not in Bionomia
435,Leto,Q16087205,http://www.wikidata.org/entity/Q16087205,297417-2,https://www.ipni.org/n/297417-2,wfo-4000021471,https://list.worldfloraonline.org/wfo-4000021471,Unplaced,synonym of Helogyne Nutt.,Phil.,Q214994,,,,,http://www.wikidata.org/entity/Q214994,,,,,Chile,M,0,1,"Anales Mus. Nac., Santiago de Chile 1891: 33 (1891)",1891,Asteraceae,0,Leto,1,,,n/a,mythological figure (Titan; Greek mythology),,0,1,,Q103107,,http://www.wikidata.org/entity/Q103107,,https://www.biodiversitylibrary.org/page/34898731,1,matter Apollinis Arthemidisque.,https://en.wikipedia.org/wiki/Leto,Mythical person
436,Leucothoe,Q1506945,http://www.wikidata.org/entity/Q1506945,30006712-2,https://www.ipni.org/n/30006712-2,wfo-4000021618,https://list.worldfloraonline.org/wfo-4000021618,Accepted,accepted,D.Don,Q1174244,,,,,http://www.wikidata.org/entity/Q1174244,,,,,UK,M,0,1,Edinburgh New Philos. J. 17: 159 (1834),1834,Ericaceae,0,Leucothoë,1,,,n/a,mythological figure (Greek mythology),,0,1,,Q339980,,http://www.wikidata.org/entity/Q339980,,https://www.biodiversitylibrary.org/page/2522808,1,Nomen poeticum,https://en.wikipedia.org/wiki/Leucothoe_(daughter_of_Orchamus),Mythical person
437,Libertia,Q108203826,http://www.wikidata.org/entity/Q108203826,18403-1,https://www.ipni.org/n/18403-1,wfo-4100003092,https://list.worldfloraonline.org/wfo-4100003092,Synonym of Bromus L.,synonym of Bromus L.; nom. illeg.,Lej.,Q8194959,,,,,http://www.wikidata.org/entity/Q8194959,,,,,Belgium,M,0,1,"Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 12(2): 755., t. 65 (1825)",1825,Poaceae,0,Marie-Anne Libert,1,1782,1865,1782–1865,"botanist, mycologist, botanical collector",,1,0,Belgium,Q470036,,http://www.wikidata.org/entity/Q470036,,https://www.biodiversitylibrary.org/page/6720194,0,Not explained in original publication,https://en.wikipedia.org/wiki/Marie-Anne_Libert,https://bionomia.net/Q470036
438,Libertia,Q2700376,http://www.wikidata.org/entity/Q2700376,331227-2,https://www.ipni.org/n/331227-2,wfo-4000021666,https://list.worldfloraonline.org/wfo-4000021666,Accepted,accepted,Spreng.,Q62829,,,,,http://www.wikidata.org/entity/Q62829,,,,,Germany,M,0,1,"Syst. Veg., ed. 16 [Sprengel] 1: 127 (1824)",1824,Iridaceae,0,Marie-Anne Libert,1,1782,1865,1782–1865,"botanist, mycologist, botanical collector",,1,0,Belgium,Q470036,,http://www.wikidata.org/entity/Q470036,,https://www.biodiversitylibrary.org/page/37006207,0,Not explained in original publication,https://en.wikipedia.org/wiki/Marie-Anne_Libert,https://bionomia.net/Q470036
